,name,year,process,noCores,noThreads,baseFreq,CacheVal,maxMem,MemType,MemType_class,MemChannels,PCI_express,HyperTh,virtualTh,intel64,TDP,price,CPUMark,ThreadMark
0,230,2008,45,1,1,1.6,512.0,1,DDR3,1,1,1,1,0,1,4.0,29.0,324.0,257.0
1,C2338,2013,22,2,2,1.7,1.0,16.0,DDR3,1,1,8,0,1,1,7.0,60.0,898.0,359.0
2,C2358,2013,22,2,2,1.7,1.0,16.0,DDR3,1,1,8,0,1,1,7.0,60.0,961.0,448.0
3,C2538,2013,22,4,4,2.4,2.0,64.0,DDR3,1,2,16,0,1,1,15.0,104.0,2086.0,558.0
4,C2550,2013,22,4,4,2.4,2.0,64.0,DDR3,1,2,16,0,1,0,14.0,86.0,2048.0,574.0
5,C2558,2013,22,4,4,2.4,2.0,64.0,DDR3,1,2,16,0,1,1,15.0,104.0,2169.0,551.0
6,C2750,2013,22,8,8,2.4,4.0,64.0,DDR3,1,2,16,0,1,0,20.0,171.0,3694.0,588.0
7,C2750,2013,22,8,8,2.4,4.0,64.0,DDR3,1,2,16,0,1,0,20.0,171.0,3694.0,588.0
8,C2758,2013,22,8,8,2.4,4.0,64.0,DDR3,1,2,16,0,1,1,20.0,208.0,3163.0,513.0
9,C3538,2017,14,4,4,2.1,8.0,256.0,DDR4,2,2,12,0,1,0,15.0,75.0,2455.0,831.0
10,C3558,2017,14,4,4,2.2,8.0,256.0,DDR4,2,2,12,0,1,0,16.0,86.0,2539.0,876.0
11,C3758,2017,14,8,8,2.2,16.0,256.0,DDR4,2,2,16,0,1,0,25.0,193.0,4675.0,857.0
12,C3858,2017,14,12,12,2.0,12.0,256.0,DDR4,2,2,16,0,1,0,25.0,332.0,4853.0,771.0
13,C3958,2017,14,16,16,2.0,16.0,256.0,DDR4,2,2,16,0,1,0,31.0,449.0,6586.0,791.0
14,D2500,2011,32,2,2,1.86,1.0,4.0,DDR3,1,1,4,0,0,1,10.0,42.0,441.0,319.0
15,D2550,2012,32,2,4,1.86,1.0,4.0,DDR3,1,1,4,1,0,1,10.0,47.0,737.0,326.0
16,D410,2010,45,1,2,1.66,512.0,4.0,DDR2,0,1,1,1,0,1,10.0,43.0,278.0,240.0
17,D425,2010,45,1,2,1.8,512.0,4.0,DDR3,1,1,1,1,0,1,10.0,42.0,380.0,303.0
18,D510,2010,45,2,4,1.66,1.0,4.0,DDR2,0,1,1,1,0,1,13.0,63.0,658.0,271.0
19,D525,2010,45,2,4,1.8,1.0,4.0,DDR3,1,1,1,1,0,1,13.0,63.0,571.0,302.0
20,E3815,2013,22,1,1,1.46,512.0,8.0,DDR3,1,1,4,0,1,1,5.0,31.0,109.0,183.0
21,E3825,2013,22,2,2,1.33,1.0,8.0,DDR3,1,1,4,0,1,1,6.0,34.0,399.0,357.0
22,E3826,2013,22,2,2,1.46,1.0,8.0,DDR3,1,2,4,0,1,1,7.0,37.0,323.0,389.0
23,E3827,2013,22,2,2,1.75,1.0,8.0,DDR3,1,2,4,0,1,1,8.0,41.0,534.0,463.0
24,E3845,2013,22,4,4,1.91,2.0,8.0,DDR3,1,2,4,0,1,1,10.0,52.0,993.0,514.0
25,N2600,2011,32,2,4,1.6,1.0,2.44,DDR3,1,1,1,1,0,1,3.5,42.0,531.0,269.0
26,N270,2008,45,1,1,1.6,512.0,1,DDR3,1,1,1,1,0,0,2.5,32.0,269.0,252.0
27,N2800,2011,32,2,4,1.86,1.0,4.88,DDR3,1,1,1,1,0,1,6.5,47.0,633.0,320.0
28,N450,2010,45,1,2,1.66,512.0,2.0,DDR2,0,1,1,1,0,1,5.5,64.0,303.0,255.0
29,N455,2010,45,1,2,1.66,512.0,2.0,DDR2,0,1,1,1,0,1,6.5,64.0,277.0,244.0
30,x5-Z8300,2015,14,4,4,1.44,2.0,2.0,DDR3,1,1,1,0,1,1,4.0,21.0,801.0,463.0
31,x5-Z8350,2016,14,4,4,1.44,2.0,2.0,DDR3,1,1,1,0,1,1,4.0,21.0,876.0,477.0
32,x5-Z8500,2015,14,4,4,1.44,2.0,8.0,DDR3,1,2,2,0,1,1,4.0,27.0,1143.0,612.0
33,x5-Z8550,2016,14,4,4,1.44,2.0,8.0,DDR3,1,2,2,0,1,1,4.0,27.0,1143.0,664.0
34,x7-Z8700,2015,14,4,4,1.6,2.0,8.0,DDR3,1,2,2,0,1,1,4.0,37.0,1316.0,658.0
35,x7-Z8750,2016,14,4,4,1.6,2.0,8.0,DDR3,1,2,2,0,1,1,4.0,37.0,1370.0,704.0
36,Z3735E,2014,22,4,4,1.33,2.0,1.0,DDR3,1,1,1,0,1,1,4.4,21.0,563.0,490.0
37,Z3735F,2014,22,4,4,1.33,2.0,2.0,DDR3,1,1,1,0,1,1,4.4,18.0,531.0,395.0
38,Z3735G,2014,22,4,4,1.33,2.0,1.0,DDR3,1,1,1,0,1,1,4.4,17.0,547.0,462.0
39,Z3736F,2014,22,4,4,1.33,2.0,2.0,DDR3,1,1,1,0,1,1,4.4,20.0,513.0,422.0
40,Z3745,2014,22,4,4,1.33,2.0,4.0,DDR3,1,2,1,0,1,1,4.0,30.0,619.0,445.0
41,Z3770D,2013,22,4,4,1.5,2.0,2.0,DDR3,1,1,1,0,1,1,4.4,37.0,506.0,349.0
42,Z3775,2014,22,4,4,1.46,2.0,4.0,DDR3,1,2,1,0,1,1,4.0,35.0,752.0,551.0
43,Z3795,2014,22,4,4,1.59,2.0,4.0,DDR3,1,2,1,0,1,1,4.0,40.0,1172.0,645.0
44,Z530,2008,45,1,1,1.6,512.0,1,DDR3,1,1,1,1,1,0,2.0,65.0,281.0,248.0
45,1000M,2013,22,2,2,1.8,2.0,32.0,DDR3,1,2,1,0,1,1,35.0,75.0,1003.0,973.0
46,1005M,2013,22,2,2,1.9,2.0,32.0,DDR3,1,2,1,0,1,1,35.0,75.0,1087.0,1026.0
47,1007U,2013,22,2,2,1.5,2.0,32.0,DDR3,1,2,1,0,1,1,17.0,75.0,645.0,648.0
48,1017U,2013,22,2,2,1.6,2.0,32.0,DDR3,1,2,1,0,1,1,17.0,75.0,963.0,873.0
49,1020E,2013,22,2,2,2.2,2.0,16.0,DDR3,1,2,1,0,1,1,35.0,76.0,1401.0,1222.0
50,1020M,2013,22,2,2,2.1,2.0,32.0,DDR3,1,2,1,0,1,1,35.0,75.0,1270.0,1175.0
51,1047UE,2013,22,2,2,1.4,2.0,16.0,DDR3,1,2,1,0,1,1,17.0,119.0,746.0,525.0
52,2000E,2014,22,2,2,2.2,2.0,32.0,DDR3,1,2,16,0,1,1,37.0,86.0,1628.0,1292.0
53,2002E,2014,22,2,2,1.5,2.0,32.0,DDR3,1,2,16,0,1,1,25.0,86.0,1105.0,878.0
54,2950M,2013,22,2,2,2.0,2.0,32.0,DDR3,1,2,16,0,1,1,37.0,75.0,1299.0,1116.0
55,2955U,2013,22,2,2,1.4,2.0,16.0,DDR3,1,2,10,0,1,1,15.0,107.0,731.0,647.0
56,2957U,2013,22,2,2,1.4,2.0,16.0,DDR3,1,2,10,0,1,1,15.0,107.0,821.0,780.0
57,2970M,2014,22,2,2,2.2,2.0,32.0,DDR3,1,2,16,0,1,1,37.0,75.0,1520.0,1255.0
58,2980U,2013,22,2,2,1.6,2.0,16.0,DDR3,1,2,12,0,1,1,15.0,107.0,1077.0,919.0
59,3205U,2015,14,2,2,1.5,2.0,16.0,DDR3,1,2,12,0,1,1,15.0,107.0,966.0,888.0
60,3215U,2015,14,2,2,1.7,2.0,16.0,DDR3,1,2,12,0,1,1,15.0,107.0,1131.0,963.0
61,3755U,2015,14,2,2,1.7,2.0,16.0,DDR3,1,2,12,0,1,1,15.0,107.0,1141.0,991.0
62,3765U,2015,14,2,2,1.9,2.0,16.0,DDR3,1,2,12,0,1,1,15.0,107.0,1288.0,1092.0
63,3855U,2015,14,2,2,1.6,2.0,32.0,DDR4,2,2,10,0,1,1,15.0,107.0,1154.0,896.0
64,3865U,2017,14,2,2,1.8,2.0,32.0,DDR4,2,2,10,0,1,1,15.0,107.0,1240.0,1025.0
65,3955U,2015,14,2,2,2.0,2.0,32.0,DDR4,2,2,12,0,1,1,15.0,107.0,1588.0,1238.0
66,3965U,2017,14,2,2,2.2,2.0,32.0,DDR4,2,2,10,0,1,1,15.0,107.0,1758.0,1366.0
67,807UE,2011,32,1,1,1.0,1.0,4.88,DDR3,1,1,1,0,1,1,10.0,98.0,209.0,364.0
68,827E,2011,32,1,1,1.4,1.5,16.6,DDR3,1,2,16,0,1,1,17.0,89.0,369.0,670.0
69,847,2011,32,2,1,1.1,2.0,16.0,DDR3,1,2,16,0,1,1,17.0,134.0,450.0,458.0
70,847E,2011,32,2,2,1.1,2.0,16.6,DDR3,1,2,16,0,1,1,17.0,111.0,600.0,506.0
71,B810,2011,32,2,2,1.6,2.0,16.6,DDR3,1,2,16,0,1,1,35.0,72.0,815.0,735.0
72,B840,2011,32,2,2,1.9,2.0,16.0,DDR3,1,2,16,0,1,1,35.0,86.0,933.0,881.0
73,E1500,2006,65,2,1,2.2,512.0,1,DDR3,1,1,1,0,0,1,65.0,47.0,634.0,784.0
74,E1600,2009,65,2,1,2.4,512.0,1,DDR3,1,1,1,0,0,1,65.0,58.0,681.0,876.0
75,E3200,2009,45,2,1,2.4,1.0,1,DDR3,1,1,1,0,1,1,65.0,47.0,816.0,975.0
76,E3300,2009,45,2,1,2.5,1.0,1,DDR3,1,1,1,0,1,1,65.0,47.0,837.0,1029.0
77,E3400,2010,45,2,1,2.6,1.0,1,DDR3,1,1,1,0,1,1,65.0,42.0,875.0,1028.0
78,E3500,2010,45,2,1,2.7,1.0,1,DDR3,1,1,1,0,1,1,65.0,52.0,999.0,1211.0
79,G1610,2013,22,2,2,2.6,2.0,32.0,DDR3,1,2,1,0,1,1,55.0,42.0,1538.0,1273.0
80,G1610T,2013,22,2,2,2.3,2.0,32.0,DDR3,1,2,1,0,1,1,35.0,42.0,1309.0,1223.0
81,G1620,2013,22,2,2,2.7,2.0,32.0,DDR3,1,2,1,0,1,1,55.0,40.0,1545.0,1448.0
82,G1620T,2013,22,2,2,2.4,2.0,32.0,DDR3,1,2,1,0,1,1,35.0,42.0,1502.0,1319.0
83,G1630,2013,22,2,2,2.8,2.0,32.0,DDR3,1,2,1,0,1,1,55.0,52.0,1643.0,1540.0
84,G1820,2014,22,2,2,2.7,2.0,32.0,DDR3,1,2,16,0,1,1,53.0,42.0,1685.0,1525.0
85,G1820T,2014,22,2,2,2.4,2.0,32.0,DDR3,1,2,16,0,1,1,35.0,42.0,1726.0,1393.0
86,G1820TE,2014,22,2,2,2.2,2.0,32.0,DDR3,1,2,16,0,1,1,35.0,42.0,1129.0,733.0
87,G1830,2014,22,2,2,2.8,2.0,32.0,DDR3,1,2,16,0,1,1,53.0,52.0,1615.0,1576.0
88,G1840,2014,22,2,2,2.8,2.0,32.0,DDR3,1,2,16,0,1,1,53.0,42.0,1810.0,1627.0
89,G1840T,2014,22,2,2,2.5,2.0,32.0,DDR3,1,2,16,0,1,1,35.0,42.0,1586.0,1442.0
90,G1850,2014,22,2,2,2.9,2.0,32.0,DDR3,1,2,16,0,1,1,54.0,52.0,2006.0,1688.0
91,G3900,2015,14,2,2,2.8,2.0,64.0,DDR4,2,2,16,0,1,1,51.0,42.0,2223.0,1711.0
92,G3900E,2016,14,2,2,2.4,2.0,64.0,DDR4,2,2,16,0,1,1,35.0,107.0,2059.0,1516.0
93,G3900TE,2015,14,2,2,2.3,2.0,64.0,DDR4,2,2,16,0,1,1,35.0,42.0,1991.0,1459.0
94,G3920,2015,14,2,2,2.9,2.0,64.0,DDR4,2,2,16,0,1,1,51.0,52.0,2181.0,1592.0
95,G3930,2017,14,2,2,2.9,2.0,64.0,DDR4,2,2,16,0,1,1,51.0,42.0,2300.0,1798.0
96,G3930T,2017,14,2,2,2.7,2.0,64.0,DDR4,2,2,16,0,1,1,35.0,42.0,2144.0,1689.0
97,G3930TE,2017,14,2,2,2.7,2.0,64.0,DDR4,2,2,16,0,1,1,35.0,42.0,2284.0,1673.0
98,G3950,2017,14,2,2,3.0,2.0,64.0,DDR4,2,2,16,0,1,1,51.0,52.0,2399.0,1744.0
99,G460,2011,32,1,2,1.8,1.5,32.0,DDR3,1,2,1,1,1,1,35.0,37.0,598.0,712.0
100,G465,2012,32,1,2,1.9,1.5,32.0,DDR3,1,2,1,1,1,1,35.0,37.0,577.0,749.0
101,G470,2013,32,1,2,2.0,1.5,32.0,DDR3,1,2,1,1,1,1,35.0,37.0,687.0,931.0
102,G530,2011,32,2,2,2.4,2.0,32.0,DDR3,1,2,1,0,1,1,65.0,42.0,1188.0,1143.0
103,G540,2011,32,2,2,2.5,2.0,32.0,DDR3,1,2,1,0,1,1,65.0,40.0,1107.0,1115.0
104,G550,2012,32,2,2,2.6,2.0,32.0,DDR3,1,2,1,0,1,1,65.0,42.0,1220.0,1181.0
105,G555,2012,32,2,2,2.7,2.0,32.0,DDR3,1,2,1,0,1,1,65.0,52.0,1261.0,1267.0
106,J1800,2013,22,2,2,2.41,1.0,8.0,DDR3,1,2,4,0,1,1,10.0,72.0,636.0,692.0
107,J1900,2013,22,4,4,2.0,2.0,8.0,DDR3,1,2,4,0,1,1,10.0,82.0,1131.0,640.0
108,J3060,2016,14,2,2,1.6,2.0,8.0,DDR3,1,2,4,0,1,1,6.0,107.0,648.0,621.0
109,J3355,2016,14,2,2,2.0,2.0,8.0,DDR4,2,2,6,0,1,1,10.0,107.0,1186.0,796.0
110,J3455,2016,14,4,4,1.5,2.0,8.0,DDR4,2,2,6,0,1,1,10.0,107.0,2234.0,800.0
111,N2806,2013,22,2,2,1.6,1.0,4.0,DDR3,1,1,4,0,1,1,4.5,107.0,504.0,526.0
112,N2807,2014,22,2,2,1.58,1.0,4.0,DDR3,1,1,4,0,1,1,4.3,107.0,470.0,566.0
113,N2808,2014,22,2,2,1.58,1.0,4.0,DDR3,1,1,4,0,1,1,4.5,107.0,493.0,557.0
114,N2830,2014,22,2,2,2.16,1.0,8.0,DDR3,1,2,4,0,1,1,7.5,107.0,563.0,662.0
115,N2840,2014,22,2,2,2.16,1.0,8.0,DDR3,1,2,4,0,1,1,7.0,107.0,589.0,678.0
116,N2930,2014,22,4,4,1.83,2.0,8.0,DDR3,1,2,4,0,1,1,7.5,107.0,1000.0,589.0
117,N2940,2014,22,4,4,1.83,2.0,8.0,DDR3,1,2,4,0,1,1,7.5,107.0,1068.0,617.0
118,N3000,2015,14,2,2,1.04,2.0,8.0,DDR3,1,2,4,0,1,1,4.0,107.0,639.0,568.0
119,N3010,2016,14,2,2,1.04,2.0,8.0,DDR3,1,2,4,0,1,1,4.0,107.0,579.0,595.0
120,N3050,2015,14,2,2,1.6,2.0,8.0,DDR3,1,2,4,0,1,1,6.0,107.0,606.0,564.0
121,N3060,2016,14,2,2,1.6,2.0,8.0,DDR3,1,2,4,0,1,1,6.0,107.0,681.0,652.0
122,N3150,2015,14,4,4,1.6,2.0,8.0,DDR3,1,2,4,0,1,1,6.0,107.0,1195.0,567.0
123,N3160,2016,14,4,4,1.6,2.0,8.0,DDR3,1,2,4,0,1,1,6.0,107.0,1167.0,604.0
124,N3350,2016,14,2,2,1.1,2.0,8.0,DDR4,2,2,6,0,1,1,6.0,107.0,1107.0,800.0
125,N3450,2016,14,4,4,1.1,2.0,8.0,DDR4,2,2,6,0,1,1,6.0,107.0,1875.0,756.0
126,P4500,2010,32,2,2,1.86,2.0,8.0,DDR3,1,2,16,0,1,1,35.0,68.0,660.0,731.0
127,P4505,2010,32,2,2,1.86,2.0,8.0,DDR3,1,2,16,0,1,1,35.0,68.0,641.0,800.0
128,U3600,2011,32,2,2,1.2,2.0,8.0,DDR3,1,2,16,0,1,1,18.0,134.0,589.0,535.0
129,i3-2100,2011,32,2,4,3.1,3.0,32.0,DDR3,1,2,16,1,1,1,65.0,120.0,1765.0,1386.0
130,i3-2100T,2011,32,2,4,2.5,3.0,32.0,DDR3,1,2,16,1,1,1,35.0,132.0,1810.0,1112.0
131,i3-2105,2011,32,2,4,3.1,3.0,32.0,DDR3,1,2,16,1,1,1,65.0,134.0,1810.0,1271.0
132,i3-2120,2011,32,2,4,3.3,3.0,32.0,DDR3,1,2,16,1,1,1,65.0,110.0,1959.0,1538.0
133,i3-2120T,2011,32,2,4,2.6,3.0,32.0,DDR3,1,2,16,1,1,1,35.0,121.0,1479.0,1021.0
134,i3-2125,2011,32,2,4,3.3,3.0,32.0,DDR3,1,2,16,1,1,1,65.0,134.0,2160.0,1545.0
135,i3-2130,2011,32,2,4,3.4,3.0,32.0,DDR3,1,2,16,1,1,1,65.0,117.0,2039.0,1588.0
136,i3-2310E,2011,32,2,4,2.1,3.0,16.6,DDR3,1,2,16,1,1,1,35.0,187.0,1573.0,1127.0
137,i3-2330E,2011,32,2,4,2.2,3.0,16.6,DDR3,1,2,16,1,1,1,35.0,187.0,1813.0,1057.0
138,i3-2340UE,2011,32,2,4,1.3,3.0,16.6,DDR3,1,2,16,1,1,1,17.0,209.0,971.0,616.0
139,i3-2367M,2011,32,2,4,1.4,3.0,16.0,DDR3,1,2,16,1,1,1,17.0,250.0,993.0,600.0
140,i3-3110M,2012,22,2,4,2.4,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,225.0,1605.0,1270.0
141,i3-3120M,2012,22,2,4,2.5,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,225.0,1610.0,1228.0
142,i3-3210,2013,22,2,4,3.2,3.0,32.0,DDR3,1,2,1,1,1,1,55.0,117.0,2034.0,1657.0
143,i3-3217U,2012,22,2,4,1.8,3.0,32.0,DDR3,1,2,1,1,1,1,17.0,225.0,1175.0,903.0
144,i3-3217UE,2012,22,2,4,1.6,3.0,16.0,DDR3,1,2,1,1,1,1,17.0,221.0,1357.0,710.0
145,i3-3220,2012,22,2,4,3.3,3.0,32.0,DDR3,1,2,1,1,1,1,55.0,112.0,2205.0,1757.0
146,i3-3220T,2012,22,2,4,2.8,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,117.0,2030.0,1535.0
147,i3-3225,2012,22,2,4,3.3,3.0,32.0,DDR3,1,2,1,1,1,1,55.0,134.0,2116.0,1616.0
148,i3-3227U,2013,22,2,4,1.9,3.0,32.0,DDR3,1,2,1,1,1,1,17.0,225.0,1297.0,1003.0
149,i3-3240,2012,22,2,4,3.4,3.0,32.0,DDR3,1,2,1,1,1,1,55.0,117.0,2306.0,1793.0
150,i3-3240T,2012,22,2,4,2.9,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,117.0,2076.0,1504.0
151,i3-3245,2013,22,2,4,3.4,3.0,32.0,DDR3,1,2,1,1,1,1,55.0,134.0,2936.0,1878.0
152,i3-3250,2013,22,2,4,3.5,3.0,32.0,DDR3,1,2,1,1,1,1,55.0,117.0,2420.0,1807.0
153,i3-3250T,2013,22,2,4,3.0,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,117.0,2641.0,1682.0
154,i3-330E,2010,32,2,4,2.13,3.0,8.79,DDR3,1,2,16,1,1,1,35.0,138.0,1249.0,959.0
155,i3-330M,2010,32,2,4,2.13,3.0,8.0,DDR3,1,2,16,1,1,1,35.0,177.0,944.0,758.0
156,i3-4000M,2013,22,2,4,2.4,3.0,32.0,DDR3,1,2,16,1,1,1,37.0,225.0,1836.0,1345.0
157,i3-4005U,2013,22,2,4,1.7,3.0,16.0,DDR3,1,2,10,1,1,1,15.0,275.0,1693.0,939.0
158,i3-4010U,2013,22,2,4,1.7,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,1706.0,952.0
159,i3-4010Y,2013,22,2,4,1.3,3.0,16.0,DDR3,1,2,12,1,1,1,11.5,281.0,1337.0,721.0
160,i3-4012Y,2013,22,2,4,1.5,3.0,16.0,DDR3,1,2,12,1,1,1,11.5,281.0,1421.0,781.0
161,i3-4020Y,2013,22,2,4,1.5,3.0,16.0,DDR3,1,2,12,1,1,1,11.5,281.0,1502.0,800.0
162,i3-4025U,2014,22,2,4,1.9,3.0,16.0,DDR3,1,2,10,1,1,1,15.0,275.0,1930.0,1076.0
163,i3-4030U,2014,22,2,4,1.9,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,1894.0,1053.0
164,i3-4030Y,2014,22,2,4,1.6,3.0,16.0,DDR3,1,2,12,1,1,1,11.5,281.0,1657.0,856.0
165,i3-4100M,2013,22,2,4,2.5,3.0,32.0,DDR3,1,2,16,1,1,1,37.0,225.0,2493.0,1404.0
166,i3-4110M,2014,22,2,4,2.6,3.0,32.0,DDR3,1,2,16,1,1,1,37.0,225.0,2613.0,1298.0
167,i3-4120U,2014,22,2,4,2.0,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,1987.0,1164.0
168,i3-4130,2013,22,2,4,3.4,3.0,32.0,DDR3,1,2,16,1,1,1,54.0,117.0,3297.0,1905.0
169,i3-4130T,2013,22,2,4,2.9,3.0,32.0,DDR3,1,2,16,1,1,1,35.0,117.0,2792.0,1642.0
170,i3-4150,2014,22,2,4,3.5,3.0,32.0,DDR3,1,2,16,1,1,1,54.0,117.0,3339.0,1963.0
171,i3-4150T,2014,22,2,4,3.0,3.0,32.0,DDR3,1,2,16,1,1,1,35.0,117.0,2612.0,1412.0
172,i3-4158U,2013,22,2,4,2.0,3.0,16.0,DDR3,1,2,12,1,1,1,28.0,315.0,1753.0,994.0
173,i3-4160,2014,22,2,4,3.6,3.0,32.0,DDR3,1,2,16,1,1,1,54.0,117.0,3439.0,2010.0
174,i3-4160T,2014,22,2,4,3.1,3.0,32.0,DDR3,1,2,16,1,1,1,35.0,117.0,3094.0,1753.0
175,i3-4170,2015,22,2,4,3.7,3.0,32.0,DDR3,1,2,16,1,1,1,54.0,117.0,3593.0,2111.0
176,i3-4170T,2015,22,2,4,3.2,3.0,32.0,DDR3,1,2,16,1,1,1,35.0,117.0,3210.0,1814.0
177,i3-4330,2013,22,2,4,3.5,4.0,32.0,DDR3,1,2,16,1,1,1,54.0,138.0,3562.0,2026.0
178,i3-4330T,2013,22,2,4,3.0,4.0,32.0,DDR3,1,2,16,1,1,1,35.0,138.0,3118.0,1724.0
179,i3-4330TE,2013,22,2,4,2.4,4.0,32.0,DDR3,1,2,16,1,1,1,35.0,122.0,2532.0,1410.0
180,i3-4340,2013,22,2,4,3.6,4.0,32.0,DDR3,1,2,16,1,1,1,54.0,149.0,3620.0,2074.0
181,i3-4350,2014,22,2,4,3.6,4.0,32.0,DDR3,1,2,16,1,1,1,54.0,138.0,3179.0,1697.0
182,i3-4350T,2014,22,2,4,3.1,4.0,32.0,DDR3,1,2,16,1,1,1,35.0,138.0,3188.0,1775.0
183,i3-4360,2014,22,2,4,3.7,4.0,32.0,DDR3,1,2,16,1,1,1,54.0,138.0,3527.0,2056.0
184,i3-4360T,2014,22,2,4,3.2,4.0,32.0,DDR3,1,2,16,1,1,1,35.0,138.0,3205.0,1867.0
185,i3-4370,2014,22,2,4,3.8,4.0,32.0,DDR3,1,2,16,1,1,1,54.0,138.0,3890.0,2141.0
186,i3-4370T,2015,22,2,4,3.3,4.0,32.0,DDR3,1,2,16,1,1,1,35.0,138.0,3405.0,1918.0
187,i3-5005U,2015,14,2,4,2.0,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,275.0,2054.0,1157.0
188,i3-5010U,2015,14,2,4,2.1,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,2201.0,1268.0
189,i3-5015U,2015,14,2,4,2.1,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,275.0,2080.0,1206.0
190,i3-5020U,2015,14,2,4,2.2,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,2251.0,1321.0
191,i3-5157U,2015,14,2,4,2.5,3.0,16.0,DDR3,1,2,12,1,1,1,28.0,315.0,2524.0,1427.0
192,i3-530,2010,32,2,4,2.93,4.0,16.38,DDR3,1,2,16,1,1,1,73.0,117.0,1464.0,1203.0
193,i3-540,2010,32,2,4,3.06,4.0,16.38,DDR3,1,2,16,1,1,1,73.0,109.0,1526.0,1301.0
194,i3-550,2010,32,2,4,3.2,4.0,16.38,DDR3,1,2,16,1,1,1,73.0,117.0,1584.0,1344.0
195,i3-560,2010,32,2,4,3.33,4.0,16.38,DDR3,1,2,16,1,1,1,73.0,117.0,1620.0,1353.0
196,i3-6006U,2016,14,2,4,2.0,3.0,32.0,DDR4,2,2,12,1,1,1,15.0,281.0,2278.0,1181.0
197,i3-6098P,2015,14,2,4,3.6,3.0,64.0,DDR4,2,2,16,1,1,1,54.0,117.0,4152.0,2080.0
198,i3-6100,2015,14,2,4,3.7,3.0,64.0,DDR4,2,2,16,1,1,1,51.0,117.0,4183.0,2256.0
199,i3-6100E,2015,14,2,4,2.7,3.0,64.0,DDR4,2,2,16,1,1,1,35.0,225.0,3355.0,1707.0
200,i3-6100H,2015,14,2,4,2.7,3.0,64.0,DDR4,2,2,16,1,1,1,35.0,225.0,3265.0,1674.0
