,name,year,process,noCores,noThreads,baseFreq,CacheVal,maxMem,MemType,MemType_class,MemChannels,PCI_express,HyperTh,virtualTh,intel64,TDP,price,CPUMark,ThreadMark
201,i3-6100T,2015,14,2,4,3.2,3.0,64.0,DDR4,2,2,16,1,1,1,35.0,117.0,3692.0,1996.0
202,i3-6100TE,2015,14,2,4,2.7,4.0,64.0,DDR4,2,2,16,1,1,1,35.0,117.0,3394.0,1680.0
203,i3-6100U,2015,14,2,4,2.3,3.0,32.0,DDR4,2,2,12,1,1,1,15.0,281.0,2591.0,1365.0
204,i3-6102E,2015,14,2,4,1.9,3.0,64.0,DDR4,2,2,16,1,1,1,25.0,225.0,2455.0,1206.0
205,i3-6157U,2016,14,2,4,2.4,3.0,32.0,DDR4,2,2,12,1,1,1,28.0,304.0,2697.0,1331.0
206,i3-6300,2015,14,2,4,3.8,4.0,64.0,DDR4,2,2,16,1,1,1,51.0,138.0,4441.0,2343.0
207,i3-6300T,2015,14,2,4,3.3,4.0,64.0,DDR4,2,2,16,1,1,1,35.0,138.0,4057.0,2063.0
208,i3-6320,2015,14,2,4,3.9,4.0,64.0,DDR4,2,2,16,1,1,1,51.0,149.0,4672.0,2401.0
209,i3-7100,2017,14,2,4,3.9,3.0,64.0,DDR4,2,2,16,1,1,1,51.0,117.0,4290.0,2293.0
210,i3-7100H,2017,14,2,4,3.0,3.0,64.0,DDR3,1,2,16,1,1,1,35.0,225.0,3464.0,1778.0
211,i3-7100T,2017,14,2,4,3.4,3.0,64.0,DDR4,2,2,16,1,1,1,35.0,117.0,3726.0,2012.0
212,i3-7100U,2016,14,2,4,2.4,3.0,32.0,DDR4,2,2,12,1,1,1,15.0,281.0,2756.0,1401.0
213,i3-7101TE,2017,14,2,4,3.4,3.0,64.0,DDR4,2,2,16,1,1,1,35.0,117.0,3999.0,2105.0
214,i3-7102E,2017,14,2,4,2.1,3.0,64.0,DDR4,2,2,16,1,1,1,25.0,225.0,2531.0,1289.0
215,i3-7300,2017,14,2,4,4.0,4.0,64.0,DDR4,2,2,16,1,1,1,51.0,138.0,4927.0,2467.0
216,i3-7300T,2017,14,2,4,3.5,4.0,64.0,DDR4,2,2,16,1,1,1,35.0,138.0,4164.0,2055.0
217,i3-7320,2017,14,2,4,4.1,4.0,64.0,DDR4,2,2,16,1,1,1,51.0,149.0,4936.0,2436.0
218,i3-7350K,2017,14,2,4,4.2,4.0,64.0,DDR4,2,2,16,1,1,1,60.0,168.0,5100.0,2624.0
219,i5-2300,2011,32,4,4,2.8,6.0,32.0,DDR3,1,2,16,0,1,1,95.0,187.0,3443.0,1423.0
220,i5-2320,2011,32,4,4,3.0,6.0,32.0,DDR3,1,2,16,0,1,1,95.0,177.0,3622.0,1545.0
221,i5-2380P,2012,32,4,4,3.1,6.0,32.0,DDR3,1,2,16,0,1,1,95.0,187.0,3699.0,1592.0
222,i5-2400,2011,32,4,4,3.1,6.0,32.0,DDR3,1,2,16,0,1,1,95.0,174.0,3765.0,1559.0
223,i5-2450P,2012,32,4,4,3.2,6.0,32.0,DDR3,1,2,16,0,1,1,95.0,205.0,3556.0,1626.0
224,i5-2510E,2011,32,2,4,2.5,3.0,16.6,DDR3,1,2,16,1,1,1,35.0,236.0,1751.0,1152.0
225,i5-2515E,2011,32,2,4,2.5,3.0,16.6,DDR3,1,2,16,1,1,1,35.0,250.0,1871.0,1182.0
226,i5-2540M,2011,32,2,4,2.6,3.0,16.0,DDR3,1,2,16,1,1,1,35.0,269.0,2197.0,1322.0
227,i5-2550K,2012,32,4,4,3.4,6.0,32.0,DDR3,1,2,16,0,1,1,95.0,235.0,3449.0,1624.0
228,i5-3317U,2012,22,2,4,1.7,3.0,32.0,DDR3,1,2,1,1,1,1,17.0,225.0,1966.0,1263.0
229,i5-3320M,2012,22,2,4,2.6,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,225.0,2620.0,1602.0
230,i5-3330,2012,22,4,4,3.0,6.0,32.0,DDR3,1,2,1,0,1,1,77.0,182.0,4107.0,1723.0
231,i5-3330S,2012,22,4,4,2.7,6.0,32.0,DDR3,1,2,1,0,1,1,65.0,182.0,3824.0,1633.0
232,i5-3337U,2013,22,2,4,1.8,3.0,32.0,DDR3,1,2,1,1,1,1,17.0,225.0,2117.0,1297.0
233,i5-3340,2013,22,4,4,3.1,6.0,32.0,DDR3,1,2,1,0,1,1,77.0,182.0,4260.0,1788.0
234,i5-3340M,2013,22,2,4,2.7,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,225.0,2753.0,1715.0
235,i5-3340S,2013,22,4,4,2.8,6.0,32.0,DDR3,1,2,1,0,1,1,65.0,182.0,3862.0,1728.0
236,i5-3350P,2012,22,4,4,3.1,6.0,32.23,DDR3,1,2,1,0,1,1,69.0,177.0,4228.0,1774.0
237,i5-3360M,2012,22,2,4,2.8,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,266.0,2951.0,1834.0
238,i5-3380M,2013,22,2,4,2.9,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,266.0,2979.0,1875.0
239,i5-3427U,2012,22,2,4,1.8,3.0,32.0,DDR3,1,2,1,1,1,1,17.0,225.0,2348.0,1459.0
240,i5-3450,2012,22,4,4,3.1,6.0,32.0,DDR3,1,2,1,0,1,1,77.0,195.0,4436.0,1876.0
241,i5-3450S,2012,22,4,4,2.8,6.0,32.0,DDR3,1,2,1,0,1,1,65.0,184.0,4089.0,1825.0
242,i5-3470,2012,22,4,4,3.2,6.0,32.0,DDR3,1,2,1,0,1,1,77.0,184.0,4665.0,1928.0
243,i5-3470T,2012,22,2,4,2.9,3.0,32.0,DDR3,1,2,1,1,1,1,35.0,184.0,2985.0,1906.0
244,i5-3475S,2012,22,4,4,2.9,6.0,32.0,DDR3,1,2,1,0,1,1,65.0,201.0,4385.0,1866.0
245,i5-3550,2012,22,4,4,3.3,6.0,32.0,DDR3,1,2,1,0,1,1,77.0,205.0,4771.0,2003.0
246,i5-3550S,2012,22,4,4,3.0,6.0,32.0,DDR3,1,2,1,0,1,1,65.0,197.0,4442.0,1994.0
247,i5-3570,2012,22,4,4,3.4,6.0,32.0,DDR3,1,2,1,0,1,1,77.0,213.0,4908.0,2045.0
248,i5-3570K,2012,22,4,4,3.4,6.0,32.0,DDR3,1,2,1,0,1,1,77.0,225.0,4907.0,2028.0
249,i5-3570S,2012,22,4,4,3.1,6.0,32.0,DDR3,1,2,1,0,1,1,65.0,205.0,4449.0,1982.0
250,i5-3570T,2012,22,4,4,2.3,6.0,32.0,DDR3,1,2,1,0,1,1,45.0,205.0,4177.0,1773.0
251,i5-3610ME,2012,22,2,4,2.7,3.0,16.0,DDR3,1,2,1,1,1,1,35.0,235.0,2614.0,1674.0
252,i5-4200H,2013,22,2,4,2.8,3.0,32.0,DDR3,1,2,16,1,1,1,47.0,225.0,3083.0,1756.0
253,i5-4200M,2013,22,2,4,2.5,3.0,32.0,DDR3,1,2,16,1,1,1,37.0,225.0,2819.0,1626.0
254,i5-4200U,2013,22,2,4,1.6,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,2180.0,1318.0
255,i5-4200Y,2013,22,2,4,1.4,3.0,16.0,DDR3,1,2,12,1,1,1,11.5,281.0,1590.0,933.0
256,i5-4202Y,2013,22,2,4,1.6,3.0,16.0,DDR3,1,2,12,1,1,1,11.5,281.0,1445.0,903.0
257,i5-4210H,2014,22,2,4,2.9,3.0,32.0,DDR3,1,2,16,1,1,1,47.0,225.0,2615.0,1516.0
258,i5-4210M,2014,22,2,4,2.6,3.0,32.0,DDR3,1,2,16,1,1,1,37.0,225.0,2823.0,1678.0
259,i5-4210U,2014,22,2,4,1.7,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,2292.0,1388.0
260,i5-4210Y,2013,22,2,4,1.5,3.0,16.0,DDR3,1,2,12,1,1,1,11.0,281.0,1652.0,1039.0
261,i5-4220Y,2014,22,2,4,1.6,3.0,16.0,DDR3,1,2,12,1,1,1,11.5,281.0,1428.0,740.0
262,i5-4250U,2013,22,2,4,1.3,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,315.0,2319.0,1312.0
263,i5-4258U,2013,22,2,4,2.4,3.0,16.0,DDR3,1,2,12,1,1,1,28.0,315.0,2757.0,1554.0
264,i5-4260U,2014,22,2,4,1.4,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,315.0,2497.0,1559.0
265,i5-4278U,2014,22,2,4,2.6,3.0,16.0,DDR3,1,2,12,1,1,1,28.0,315.0,3100.0,1782.0
266,i5-4288U,2013,22,2,4,2.6,3.0,16.0,DDR3,1,2,12,1,1,1,28.0,315.0,2773.0,1703.0
267,i5-4300M,2013,22,2,4,2.6,3.0,32.0,DDR3,1,2,16,1,1,1,37.0,225.0,3030.0,1816.0
268,i5-4300U,2013,22,2,4,1.9,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,2524.0,1540.0
269,i5-4300Y,2013,22,2,4,1.6,3.0,16.0,DDR3,1,2,12,1,1,1,11.5,281.0,1602.0,1013.0
270,i5-4308U,2014,22,2,4,2.8,3.0,16.0,DDR3,1,2,12,1,1,1,28.0,315.0,2674.0,1372.0
271,i5-4310U,2014,22,2,4,2.0,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,2440.0,1500.0
272,i5-4330M,2013,22,2,4,2.8,3.0,32.0,DDR3,1,2,16,1,1,1,37.0,266.0,3191.0,1940.0
273,i5-4340M,2014,22,2,4,2.9,3.0,32.0,DDR3,1,2,16,1,1,1,37.0,266.0,3332.0,1871.0
274,i5-4350U,2013,22,2,4,1.4,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,315.0,2352.0,1482.0
275,i5-4400E,2013,22,2,4,2.7,3.0,16.0,DDR3,1,2,16,1,1,1,37.0,266.0,3293.0,1818.0
276,i5-4402E,2013,22,2,4,1.6,3.0,16.0,DDR3,1,2,16,1,1,1,25.0,266.0,2716.0,1522.0
277,i5-4422E,2014,22,2,4,1.8,3.0,16.0,DDR3,1,2,16,1,1,1,25.0,266.0,1931.0,1057.0
278,i5-4430,2013,22,4,4,3.0,6.0,32.0,DDR3,1,2,16,0,1,1,84.0,182.0,4669.0,1815.0
279,i5-4430S,2013,22,4,4,2.7,6.0,32.0,DDR3,1,2,16,0,1,1,65.0,182.0,4350.0,1806.0
280,i5-4440,2013,22,4,4,3.1,6.0,32.0,DDR3,1,2,16,0,1,1,84.0,182.0,4629.0,1842.0
281,i5-4440S,2013,22,4,4,2.8,6.0,32.0,DDR3,1,2,16,0,1,1,65.0,182.0,4401.0,1838.0
282,i5-4460,2014,22,4,4,3.2,6.0,32.0,DDR3,1,2,16,0,1,1,84.0,182.0,4770.0,1886.0
283,i5-4460S,2014,22,4,4,2.9,6.0,32.0,DDR3,1,2,16,0,1,1,65.0,182.0,4350.0,1777.0
284,i5-4460T,2014,22,4,4,1.9,6.0,32.0,DDR3,1,2,16,0,1,1,35.0,182.0,3644.0,1479.0
285,i5-4570,2013,22,4,4,3.2,6.0,32.0,DDR3,1,2,16,0,1,1,84.0,192.0,5148.0,2011.0
286,i5-4570R,2013,22,4,4,2.7,4.0,32.0,DDR3,1,2,16,0,1,1,65.0,255.0,4856.0,1869.0
287,i5-4570S,2013,22,4,4,2.9,6.0,32.0,DDR3,1,2,16,0,1,1,65.0,192.0,5012.0,2031.0
288,i5-4570T,2013,22,2,4,2.9,4.0,32.0,DDR3,1,2,16,1,1,1,35.0,192.0,3283.0,1952.0
289,i5-4570TE,2013,22,2,4,2.7,4.0,32.0,DDR3,1,2,16,1,1,1,35.0,192.0,3199.0,1917.0
290,i5-4590,2014,22,4,4,3.3,6.0,32.0,DDR3,1,2,16,0,1,1,84.0,192.0,5304.0,2081.0
291,i5-4590S,2014,22,4,4,3.0,6.0,32.0,DDR3,1,2,16,0,1,1,65.0,192.0,5184.0,2090.0
292,i5-4590T,2014,22,4,4,2.0,6.0,32.0,DDR3,1,2,16,0,1,1,35.0,192.0,4144.0,1684.0
293,i5-4670,2013,22,4,4,3.4,6.0,32.0,DDR3,1,2,16,0,1,1,84.0,213.0,5514.0,2146.0
294,i5-4670K,2013,22,4,4,3.4,6.0,32.0,DDR3,1,2,16,0,1,1,84.0,242.0,5590.0,2158.0
295,i5-4670K,2013,22,4,4,3.4,6.0,32.0,DDR3,1,2,16,0,1,1,84.0,242.0,5590.0,2158.0
296,i5-4670R,2013,22,4,4,3.0,4.0,32.0,DDR3,1,2,16,0,1,1,65.0,276.0,5314.0,2157.0
297,i5-4670S,2013,22,4,4,3.1,6.0,32.0,DDR3,1,2,16,0,1,1,65.0,213.0,5329.0,2144.0
298,i5-4670T,2013,22,4,4,2.3,6.0,32.0,DDR3,1,2,16,0,1,1,45.0,213.0,4317.0,1735.0
299,i5-4690,2014,22,4,4,3.5,6.0,32.0,DDR3,1,2,16,0,1,1,84.0,213.0,5550.0,2181.0
300,i5-4690K,2014,22,4,4,3.5,6.0,32.0,DDR3,1,2,16,0,1,1,88.0,242.0,5455.0,2135.0
301,i5-4690S,2014,22,4,4,3.2,6.0,32.0,DDR3,1,2,16,0,1,1,65.0,213.0,5285.0,2207.0
302,i5-4690T,2014,22,4,4,2.5,6.0,32.0,DDR3,1,2,16,0,1,1,45.0,213.0,4296.0,1908.0
303,i5-5200U,2015,14,2,4,2.2,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,2530.0,1536.0
304,i5-520M,2010,32,2,4,2.4,3.0,8.3,DDR3,1,2,16,1,1,1,35.0,210.0,1678.0,1087.0
305,i5-5250U,2015,14,2,4,1.6,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,315.0,2513.0,1523.0
306,i5-5257U,2015,14,2,4,2.7,3.0,16.0,DDR3,1,2,12,1,1,1,23.0,315.0,3269.0,1883.0
307,i5-5287U,2015,14,2,4,2.9,3.0,16.0,DDR3,1,2,12,1,1,1,28.0,315.0,3225.0,1906.0
308,i5-5300U,2015,14,2,4,2.3,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,281.0,2721.0,1656.0
309,i5-5350U,2015,14,2,4,1.8,3.0,16.0,DDR3,1,2,12,1,1,1,15.0,315.0,2677.0,1472.0
310,i5-540M,2010,32,2,4,2.53,3.0,8.0,DDR3,1,2,16,1,1,1,35.0,269.0,1667.0,1119.0
311,i5-5575R,2015,14,4,4,2.8,4.0,32.0,DDR3,1,2,16,0,1,1,65.0,244.0,5387.0,1971.0
312,i5-5675C,2015,14,4,4,3.1,4.0,32.0,DDR3,1,2,16,0,1,1,65.0,276.0,5886.0,2157.0
313,i5-5675R,2015,14,4,4,3.1,4.0,32.0,DDR3,1,2,16,0,1,1,65.0,265.0,5757.0,2151.0
314,i5-6200U,2015,14,2,4,2.3,3.0,32.0,DDR4,2,2,12,1,1,1,15.0,281.0,3008.0,1601.0
315,i5-6260U,2015,14,2,4,1.8,4.0,32.0,DDR4,2,2,12,1,1,1,15.0,304.0,3179.0,1700.0
316,i5-6267U,2015,14,2,4,2.9,4.0,32.0,DDR4,2,2,12,1,1,1,28.0,304.0,2903.0,1607.0
317,i5-6287U,2015,14,2,4,3.1,4.0,32.0,DDR4,2,2,12,1,1,1,28.0,304.0,3449.0,1854.0
318,i5-6300HQ,2015,14,4,4,2.3,6.0,64.0,DDR4,2,2,16,0,1,1,45.0,250.0,4640.0,1763.0
319,i5-6300U,2015,14,2,4,2.4,3.0,32.0,DDR4,2,2,12,1,1,1,15.0,281.0,3295.0,1738.0
320,i5-6360U,2015,14,2,4,2.0,4.0,32.0,DDR4,2,2,12,1,1,1,15.0,304.0,3212.0,1705.0
321,i5-6400,2015,14,4,4,2.7,6.0,64.0,DDR4,2,2,16,0,1,1,65.0,182.0,5150.0,1968.0
322,i5-6400T,2015,14,4,4,2.2,6.0,64.0,DDR4,2,2,16,0,1,1,35.0,182.0,4458.0,1718.0
323,i5-6402P,2015,14,4,4,2.8,6.0,64.0,DDR4,2,2,16,0,1,1,65.0,182.0,5712.0,2127.0
324,i5-6440EQ,2015,14,4,4,2.7,6.0,64.0,DDR4,2,2,16,0,1,1,45.0,250.0,5432.0,1966.0
325,i5-6440HQ,2015,14,4,4,2.6,6.0,64.0,DDR4,2,2,16,0,1,1,45.0,250.0,5319.0,2051.0
326,i5-6442EQ,2015,14,4,4,1.9,6.0,64.0,DDR4,2,2,16,0,1,1,25.0,250.0,4573.0,1708.0
327,i5-650,2010,32,2,4,3.2,4.0,16.38,DDR3,1,2,16,1,1,1,73.0,177.0,2224.0,1388.0
328,i5-6500,2015,14,4,4,3.2,6.0,64.0,DDR4,2,2,16,0,1,1,65.0,192.0,5669.0,2126.0
329,i5-6500T,2015,14,4,4,2.5,6.0,64.0,DDR4,2,2,16,0,1,1,35.0,192.0,4973.0,1909.0
330,i5-6500TE,2015,14,4,4,2.3,6.0,64.0,DDR4,2,2,16,0,1,1,35.0,192.0,5217.0,1932.0
331,i5-655K,2010,32,2,4,3.2,4.0,16.38,DDR3,1,2,16,1,1,1,73.0,177.0,1999.0,1484.0
332,i5-660,2010,32,2,4,3.33,4.0,16.38,DDR3,1,2,16,1,1,1,73.0,177.0,2289.0,1463.0
333,i5-6600,2015,14,4,4,3.3,6.0,64.0,DDR4,2,2,16,0,1,1,65.0,213.0,6191.0,2297.0
334,i5-6600K,2015,14,4,4,3.5,6.0,64.0,DDR4,2,2,16,0,1,1,91.0,242.0,6247.0,2304.0
335,i5-6600T,2015,14,4,4,2.7,6.0,64.0,DDR4,2,2,16,0,1,1,35.0,213.0,5594.0,2116.0
336,i5-661,2010,32,2,4,3.33,4.0,16.38,DDR3,1,2,16,1,1,1,87.0,177.0,2352.0,1458.0
337,i5-670,2010,32,2,4,3.46,4.0,16.6,DDR3,1,2,16,1,1,1,73.0,305.0,2346.0,1583.0
338,i5-680,2010,32,2,4,3.6,4.0,16.6,DDR3,1,2,16,1,1,1,73.0,305.0,2428.0,1625.0
339,i5-7200U,2016,14,2,4,2.5,3.0,32.0,DDR4,2,2,12,1,1,1,15.0,281.0,3366.0,1772.0
340,i5-7260U,2017,14,2,4,2.2,4.0,32.0,DDR4,2,2,12,1,1,1,15.0,304.0,4159.0,2098.0
341,i5-7300HQ,2017,14,4,4,2.5,6.0,64.0,DDR4,2,2,16,0,1,1,45.0,250.0,5143.0,1992.0
342,i5-7300U,2017,14,2,4,2.6,3.0,32.0,DDR4,2,2,12,1,1,1,15.0,281.0,3767.0,2020.0
343,i5-7360U,2017,14,2,4,2.3,4.0,32.0,DDR4,2,2,12,1,1,1,15.0,304.0,4326.0,2192.0
344,i5-7400,2017,14,4,4,3.0,6.0,64.0,DDR4,2,2,16,0,1,1,65.0,182.0,5517.0,2106.0
345,i5-7400T,2017,14,4,4,2.4,6.0,64.0,DDR4,2,2,16,0,1,1,35.0,182.0,4324.0,1813.0
346,i5-7442EQ,2017,14,4,4,2.1,6.0,64.0,DDR4,2,2,16,0,1,1,25.0,250.0,4853.0,1815.0
347,i5-750,2009,45,4,4,2.66,8.0,16.0,DDR3,1,2,16,0,1,1,95.0,193.0,2424.0,1216.0
348,i5-7500,2017,14,4,4,3.4,6.0,64.0,DDR4,2,2,16,0,1,1,65.0,192.0,6187.0,2290.0
349,i5-7500T,2017,14,4,4,2.7,6.0,64.0,DDR4,2,2,16,0,1,1,35.0,192.0,5432.0,1998.0
350,i5-760,2010,45,4,4,2.8,8.0,16.0,DDR3,1,2,16,0,1,1,95.0,213.0,2562.0,1296.0
351,i5-7600,2017,14,4,4,3.5,6.0,64.0,DDR4,2,2,16,0,1,1,65.0,213.0,6610.0,2467.0
352,i5-7600K,2017,14,4,4,3.8,6.0,64.0,DDR4,2,2,16,0,1,1,91.0,242.0,6732.0,2539.0
353,i5-7600T,2017,14,4,4,2.8,6.0,64.0,DDR4,2,2,16,0,1,1,35.0,213.0,6252.0,2256.0
354,i5-7640X,2017,14,4,4,4.0,6.0,64.0,DDR4,2,2,16,0,1,1,112.0,242.0,6119.0,2431.0
355,i5-7Y54,2016,14,2,4,1.2,4.0,16.0,DDR3,1,2,10,1,1,1,4.5,281.0,2757.0,1669.0
356,i5-7Y57,2017,14,2,4,1.2,4.0,16.0,DDR3,1,2,10,1,1,1,4.5,281.0,2939.0,1721.0
357,i5-8250U,2017,14,4,8,1.6,6.0,32.0,DDR4,2,2,12,1,1,1,15.0,297.0,6203.0,1991.0
358,i5-8350U,2017,14,4,8,1.7,6.0,32.0,DDR4,2,2,12,1,1,1,15.0,297.0,6504.0,2088.0
359,i7-2600,2011,32,4,8,3.4,8.0,32.0,DDR3,1,2,16,1,1,1,95.0,261.0,5342.0,1735.0
360,i7-2610UE,2011,32,2,4,1.5,4.0,16.6,DDR3,1,2,16,1,1,1,17.0,280.0,1402.0,966.0
361,i7-2655LE,2011,32,2,4,2.2,4.0,16.6,DDR3,1,2,16,1,1,1,25.0,306.0,1917.0,1283.0
362,i7-2710QE,2011,32,4,8,2.1,6.0,16.6,DDR3,1,2,20,1,1,1,45.0,295.0,3683.0,1375.0
363,i7-2715QE,2011,32,4,8,2.1,6.0,16.6,DDR3,1,2,16,1,1,1,45.0,295.0,3204.0,1279.0
364,i7-2760QM,2011,32,4,8,2.4,6.0,32.0,DDR3,1,2,16,1,1,1,45.0,378.0,4278.0,1576.0
365,i7-2820QM,2011,32,4,8,2.3,8.0,32.0,DDR3,1,2,16,1,1,1,45.0,570.0,4423.0,1556.0
366,i7-2860QM,2011,32,4,8,2.5,8.0,32.0,DDR3,1,2,16,1,1,1,45.0,568.0,4531.0,1605.0
367,i7-3517UE,2012,22,2,4,1.7,4.0,16.0,DDR3,1,2,16,1,1,1,17.0,280.0,2133.0,1204.0
368,i7-3520M,2012,22,2,4,2.9,4.0,32.0,DDR3,1,2,16,1,1,1,35.0,346.0,2868.0,1712.0
369,i7-3537U,2013,22,2,4,2.0,4.0,32.0,DDR3,1,2,16,1,1,1,17.0,346.0,2330.0,1418.0
370,i7-3540M,2013,22,2,4,3.0,4.0,32.0,DDR3,1,2,16,1,1,1,35.0,346.0,2855.0,1804.0
371,i7-3555LE,2012,22,2,4,2.5,4.0,16.0,DDR3,1,2,16,1,1,1,25.0,306.0,1873.0,979.0
372,i7-3610QE,2012,22,4,8,2.3,6.0,32.23,DDR3,1,2,16,1,1,1,45.0,335.0,4714.0,1651.0
373,i7-3610QM,2012,22,4,8,2.3,6.0,32.0,DDR3,1,2,16,1,1,1,45.0,378.0,5233.0,1679.0
374,i7-3612QE,2012,22,4,8,2.1,6.0,16.11,DDR3,1,2,16,1,1,1,35.0,363.0,4667.0,1662.0
375,i7-3615QE,2012,22,4,8,2.3,6.0,16.11,DDR3,1,2,16,1,1,1,45.0,335.0,5165.0,1722.0
376,i7-3615QM,2012,22,4,8,2.3,6.0,32.0,DDR3,1,2,16,1,1,1,45.0,378.0,4871.0,1662.0
377,i7-3630QM,2012,22,4,8,2.4,6.0,32.0,DDR3,1,2,16,1,1,1,45.0,378.0,5103.0,1673.0
378,i7-3667U,2012,22,2,4,2.0,4.0,32.0,DDR3,1,2,16,1,1,1,17.0,346.0,2610.0,1616.0
379,i7-3687U,2013,22,2,4,2.1,4.0,32.0,DDR3,1,2,16,1,1,1,17.0,346.0,2701.0,1642.0
380,i7-3720QM,2012,22,4,8,2.6,6.0,32.0,DDR3,1,2,16,1,1,1,45.0,378.0,5713.0,1860.0
381,i7-3740QM,2012,22,4,8,2.7,6.0,32.0,DDR3,1,2,16,1,1,1,45.0,378.0,5747.0,1905.0
382,i7-3770,2012,22,4,8,3.4,8.0,32.0,DDR3,1,2,1,1,1,1,77.0,272.0,6372.0,2062.0
383,i7-3770K,2012,22,4,8,3.5,8.0,32.0,DDR3,1,2,1,1,1,1,77.0,332.0,6436.0,2076.0
384,i7-3770S,2012,22,4,8,3.1,8.0,32.0,DDR3,1,2,1,1,1,1,65.0,294.0,6174.0,2012.0
385,i7-3770T,2012,22,4,8,2.5,8.0,32.0,DDR3,1,2,1,1,1,1,45.0,294.0,5364.0,1965.0
386,i7-3820,2012,32,4,8,3.6,10.0,64.23,DDR3,1,4,40,1,1,1,130.0,305.0,5891.0,1783.0
387,i7-3820QM,2012,22,4,8,2.7,8.0,32.0,DDR3,1,2,16,1,1,1,45.0,568.0,5430.0,1895.0
388,i7-3840QM,2012,22,4,8,2.8,8.0,32.0,DDR3,1,2,16,1,1,1,45.0,568.0,6170.0,2025.0
389,i7-3920XM,2012,22,4,8,2.9,8.0,32.0,DDR3,1,2,16,1,1,1,55.0,1096.0,5992.0,2024.0
390,i7-3930K,2011,32,6,12,3.2,12.0,64.23,DDR3,1,4,40,1,1,1,130.0,594.0,8053.0,1711.0
391,i7-3940XM,2012,22,4,8,3.0,8.0,32.0,DDR3,1,2,16,1,1,1,55.0,1096.0,5617.0,1984.0
392,i7-3960X,2011,32,6,12,3.3,15.0,64.0,DDR3,1,4,40,1,1,1,130.0,1059.0,8795.0,1777.0
